Timestamp, TransactionVolumeUSD,TransactionCount
1687132800000,5228204127.28832,852362214
1687219200000,3897871059.86163,852874552
1687305600000,5891685868.36751,853349762
1687392000000,4476871257.39366,853788201
1687478400000,4295642711.51862,854204009
1687564800000,2769810821.7609,854652044
1687651200000,2222325691.74499,855016294
1687737600000,3515517320.66946,855407618
1687824000000,3548784761.57593,855781779
1687910400000,3880455108.00323,856142438
1687996800000,5186493187.03279,856526345
1688083200000,5253587194.57762,856929056
1688169600000,3141739113.85426,857363958
1688256000000,1946218416.83129,857696006
1688342400000,3558028612.12794,858133601
1688428800000,3086147729.65315,858579406
1688515200000,3050116810.12103,858904884
1688601600000,5006659381.3251,859212253
1688688000000,3087879872.86031,859541735
1688774400000,1730543820.3825,859921094
1688860800000,1716596079.87957,860413870
1688947200000,3569416296.33409,860806006
1689033600000,3194618002.53413,861362642
1689120000000,3887422552.20144,861935811
1689206400000,5521099980.43703,862529837
1689379200000,1748986507.88102,863037178
1689465600000,1455153738.18241,863470411
1689552000000,3277687845.72859,863950135
1689638400000,3782011843.93685,864323567
1689724800000,3888838289.88068,864745819
1689811200000,3231336979.02332,865230259
1689897600000,3344069486.29806,865825568
1689984000000,1233142619.42033,866253233
1690070400000,1331395491.40457,866836092
1690156800000,3158620784.68187,867317745
1690243200000,2621711162.04698,867718519
1690329600000,2649786000.86855,868041114
1690416000000,3329621508.95626,868330248
1690502400000,2970637148.34522,868888852
1690588800000,1601998854.38857,869420674
1690675200000,1385049778.45667,869881904
1690761600000,2707674657.11127,870335062
1690848000000,3311090305.86186,870747604
1690934400000,3452200381.96896,871197669
1691020800000,2401529886.0065,871620602
1691107200000,2095710323.80273,872266572
1691193600000,1458134945.49242,872712644
1691280000000,1225095930.10239,873123201
1691366400000,2995072045.8707,873515235
1691452800000,3023308596.41697,873990405
1691539200000,2775748042.43134,874309941
1691625600000,3177865892.36866,874810797
1691712000000,2809095913.57866,875417941
1691798400000,1359189797.01288,875844657
1691884800000,1306994332.91572,876176483
1691971200000,3301793396.57277,876683680
1692057600000,2891347381.94678,877040464
1692144000000,2674220840.08097,877547682
1692230400000,4488093404.19838,878051199
1692316800000,3939445599.5442,878550205
1692403200000,1189729725.01933,879116599
1692489600000,1116745349.64124,879700157
1692576000000,2438814198.60568,880269214
1692662400000,2805355085.87793,880768245
1692748800000,4105797823.46873,881192206
1692835200000,2313068104.14474,881712238
1692921600000,2858717862.40062,882324258
1693008000000,1073303915.618,882874631
1693094400000,1002187515.68256,883294423
1693180800000,2246551929.4793,883712238
1693267200000,3820977847.29979,884113026
1693353600000,3567436419.20723,884538734
1693440000000,3250990938.65929,885036076
1693526400000,3524505655.35176,885449713
1693612800000,1174633058.17086,885780234
1693699200000,1051592645.05443,886281348
1693785600000,1552988196.91317,886688161
1693872000000,2284752211.24082,887126454
1693958400000,2224002154.79391,887544663
1694044800000,2196838787.04771,888085033
1694131200000,1920704828.35152,888711147
1694217600000,1234753985.35514,889283606
1694304000000,1002287878.96294,889746462
1694390400000,2325306660.62546,890231866
1694476800000,2684061967.895,890770975
1694563200000,1902557899.09818,891184188
1694649600000,2117764128.12398,891781604
1694736000000,2619179658.31539,892339650
1694822400000,1401576877.96687,892799688
1694908800000,887334572.378266,893261344
1694995200000,2336439935.57735,893773507
1695081600000,2555774449.08711,894350189
1695168000000,2181950203.04142,895054866
1695254400000,2534569070.07673,895646989
1695340800000,2068161118.59606,896259253
1695427200000,1538409212.85504,896896158
1695513600000,1366636587.09446,897387893
1695600000000,2772928955.52695,897941446
1695686400000,2486736225.13232,898371573
1695772800000,2596845119.66752,898813117
1695859200000,3339343687.44509,899443311
1695945600000,3181198877.88148,899883181
1696032000000,2222128127.27103,900168813
1696118400000,1345571689.30558,900479922
1696204800000,3977522375.34707,900817492
1696291200000,2624422331.36143,901195814
1696377600000,3581678809.98668,901525840
1696464000000,2623391572.85266,901801274
1696550400000,2403218204.47369,902121653
1696636800000,1755532318.61642,902465341
1696723200000,1218999802.90646,902775980
1696809600000,2158065358.89112,903063250
1696896000000,3821910974.17874,903383323
1696982400000,3864035732.27036,903681819
1697068800000,2728907717.91035,903926001
1697155200000,2421619646.73989,904168578
1697241600000,1560413913.39204,904451509
1697328000000,1303123391.7132,904737004
1697414400000,3676992091.0107,905002043
1697500800000,4274499054.43053,905269186
1697587200000,4475389717.18445,905548967
1697673600000,3055653663.57343,905812653
1697760000000,5040684944.30675,906066430
1697846400000,1723876211.34224,906365163
1697932800000,1590687841.50725,906660247
1698019200000,5176316933.82226,906932091
1698105600000,8364035569.83612,907213455
1698192000000,5410058415.25534,907509916
1698278400000,5226498896.27219,907779086
1698364800000,5100484102.68939,908030025
1698451200000,2870949243.58053,908334308
1698537600000,1726351388.5868,908707814
1698624000000,4478036357.56236,909185230
1698710400000,3801042794.66349,909615890
1698796800000,4737884154.79507,910068620
1698883200000,4431468530.76846,910634065
1698969600000,4845318003.34683,911043105
1699056000000,1702192684.15139,911506299
1699142400000,1792951507.3764,911939924
1699228800000,3548525600.40783,912404125
1699315200000,3993548211.3351,912807567
1699401600000,5080135349.87352,913262246
1699488000000,6287696612.25172,913960440
1699574400000,5561958753.50992,914632831
1699660800000,2477252247.27004,915071920
1699747200000,1674082856.51465,915522161
1699833600000,3848545070.89366,916106091
1700006400000,4102614220.87673,916679882
1700092800000,4524130270.56271,917204210
1700179200000,4171500786.04356,917830353
1700265600000,1616474690.91864,918534829
1700352000000,1523180186.54029,918962076
1700438400000,4189953801.04533,919486107
1700524800000,5018074298.87425,920048531
1700611200000,5032277994.11897,920676461
1700697600000,3787901261.3865,921213486
1700784000000,4748926595.78504,921842625
1700870400000,2730084336.68126,922553830
1700956800000,2065071069.31666,923192383
1701043200000,5524499401.18849,923716138
1701129600000,4427109260.40222,924252457
1701216000000,4699623330.22113,924839602
1701302400000,5759474247.36202,925463209
1701388800000,5505329810.39051,926080200
1701475200000,2035583551.11194,926658637
1701561600000,2543818325.32534,927137454
1701648000000,6631870125.65438,927585786
1701734400000,7424874757.09328,927946728
1701820800000,7687976484.59329,928357959
1701907200000,6360147723.12784,928854719
1701993600000,5745064611.53081,929284567
1702080000000,3136020521.05905,929992908
1702166400000,2417173945.38543,930562927
1702252800000,8104950971.95544,931077955
1702339200000,7010140693.86994,931545434
1702425600000,3795478024.16476,931918061
1702512000000,4329637461.03691,932329201
1702598400000,5301820215.25496,932917928
1702684800000,3552822420.32707,933452445
1702771200000,2288390935.23657,933978865
1702857600000,4292902117.40589,934522487
1702944000000,5265539890.76467,935110003
1703030400000,7190126134.12483,935679332
1703116800000,4308624956.6147,936312887
1703203200000,5791592267.20611,936952126
1703289600000,2403694866.58469,937569042
1703376000000,2431478043.57516,938209850
1703462400000,2721717821.87289,938872489
1703548800000,5681935907.60952,939454845
1703635200000,6902847757.69989,940042742
1703721600000,4984776519.62601,940668085
1703808000000,7532430670.96034,941276895
1703894400000,4140609952.74797,942001587
1703980800000,5775726137.87489,942536098
1704067200000,3128005996.21581,943090132
1704153600000,6587808088.35459,943634656
1704240000000,5809292836.61332,944052234
1704326400000,6758590235.96716,944632318
1704412800000,5502551749.20121,945167644
1704499200000,3514058610.27081,945896255
1704585600000,2570531899.67504,946556126
1704672000000,5368278467.61453,946923536
1704758400000,7313080325.29491,947424793
1704844800000,8570243218.40498,947908585
1704931200000,10341488786.3729,948329345
1705017600000,14005870397.167,948711575
1705104000000,2818743351.11257,949060433
1705190400000,2706190809.40127,949474934
1705276800000,4996520831.94322,949942768
1705363200000,11430042037.9347,950326939
1705449600000,10222435916.6953,950775529
1705536000000,9254871867.18932,951150999
1705622400000,8969914143.77911,951806034
1705708800000,2894284664.53023,952396479
1705795200000,2224918361.827,952804824
1705881600000,9388167044.04862,953274980
1705968000000,8659927336.52534,953724623
1706054400000,9848223437.57515,954208051
1706140800000,8386242533.81369,954668345
1706227200000,9756330736.02551,955233068
1706313600000,2085901470.88597,955832047
1706400000000,2414305517.92477,956288205
1706486400000,9490934336.42113,956656644
1706572800000,10414364856.1938,957028168
1706659200000,13314893805.4767,957370904
1706745600000,7239258230.01516,957865037
1706832000000,5697691728.70117,958462221
1706918400000,1974959185.65812,959098510
1707004800000,1890619835.11406,959673171
1707091200000,6388823686.04065,960197091
1707177600000,6818400435.81739,960641403
1707264000000,5843028458.96372,961054349
1707350400000,6959960919.15908,961484454
1707436800000,7871681403.38526,962000059
1707523200000,2920257241.48923,962335639
1707609600000,3435220649.64012,962616556
1707696000000,9514614186.87102,962895075
1707782400000,8546209149.12684,963322737
1707868800000,14808730273.0706,963607899
1707955200000,9535567173.69029,963941941
1708041600000,9285188320.7897,964341289
1708128000000,2812316081.61152,964670904
1708214400000,2152571481.56267,965081012
1708300800000,4823413490.97235,965393032
1708387200000,8084102403.71277,965690056
1708473600000,8039334308.49175,965994483
1708560000000,8872259885.78946,966305833
1708646400000,7894519042.48728,966635397
1708732800000,3416208944.3718,966978466
1708819200000,2336779584.37572,967344189
1708905600000,7973852984.80545,967741094
1708992000000,12309674248.9436,968111669
1709078400000,17690707393.7552,968477026
1709164800000,15960554472.3852,968883453
1709251200000,15155004614.21,969225553
1709337600000,3495344246.43894,969645493
1709424000000,3175882955.33311,970001601
1709510400000,14721280340.4945,970388777
1709596800000,19156443673.3293,970802816
1709683200000,19598765884.1782,971209730
1709769600000,15234928433.5102,971629098
1709856000000,15049636665.7622,971968577
1709942400000,4704779112.53728,972353464
1710028800000,5757164174.64384,972714605
1710115200000,18287980135.9823,973139068
1710201600000,16249318406.9054,973521020
1710288000000,19749038369.9646,973958672
1710374400000,16402381871.9311,974384742
1710460800000,14316113749.4674,974743386
1710547200000,4543880223.85156,975111632
1710633600000,6585683552.70084,975506098
1710720000000,11933590441.3111,975848154
1710806400000,13678549274.5032,976237246
1710892800000,10724289256.4355,976566519
1710979200000,11202686425.6922,976874992
1711065600000,12407695913.8832,977231569
1711152000000,5780151499.66165,977597096
1711238400000,3446270505.15819,978014122
1711324800000,10813846448.7924,978477731
1711411200000,15441122467.6543,978838544
1711497600000,12835468637.1741,979166985
1711584000000,13059294357.1238,979506636
1711670400000,9052675458.63483,979832921
1711756800000,4899663871.94741,980164477
1711843200000,4052049395.04271,980481347
1711929600000,13085709742.5208,980798120
1712016000000,12446948304.8358,981154537
1712102400000,11542956859.3039,981583977
1712188800000,10660992756.1959,982034123
1712275200000,7927852982.3714,982523523
1712361600000,5025793841.24804,982842434
1712448000000,5011808062.96964,983169254
1712534400000,11418584778.4879,983527260
1712620800000,10939569437.81,983899636
1712707200000,8679207271.98072,984220272
1712793600000,8561053017.12006,984569460
1712880000000,9357183105.1514,985002826
1712966400000,6210051369.61311,985528264
1713052800000,5003997183.11191,985984696
1713139200000,11559341313.326,986437741
1713225600000,10682144920.8834,986969366
1713312000000,8561709706.40787,987447395
1713398400000,12336705133.4908,987894854
1713484800000,9479933431.70449,988401169
1713571200000,1849550188.38163,988874833
1713657600000,2437952939.19594,989378338
1713744000000,7335530723.9121,989833193
1713830400000,7265789225.50074,990218437
1713916800000,7652433880.53232,990636427
1714003200000,6784884049.3821,991029144
1714089600000,7554163013.00827,991660725
1714176000000,3253300158.0689,992303188
,,992971257
,,993902151
,,994509283
,,995035464
,,995476229
